seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,avg_f1_after,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
46,10,ReplayUpper,0.8454849498327759,0.845430730167426,0.5639347434043884,0.03,0.9993828973713286,0.9988639591025277,0.9987653645663488,0.0003807463508564979,0.0006175328049797812,0.9220980473668874,580898,0.0,0.0,61.356958627700806,61.356958627700806
46,20,Scratch-Plain,0.8080267558528428,0.8079923924595849,0.6816697716712952,,,,,,,,580898,0.0,0.0,1.9522035121917725,1.9522035121917725
46,20,Transfer-Plain,0.8147157190635451,0.8146679561717453,0.631007969379425,0.03,0.9993828973713286,0.9991479693268958,0.9990741848501302,0.00112621218431741,0.000308712521198351,0.9068710705109377,580769,60.42790341377258,0.0,1.6812474727630615,62.109150886535645
46,20,Transfer-Plain+EWC,0.8153846153846154,0.8153329752953813,0.6313709020614624,0.03,0.9993828973713286,0.9991479693268958,0.9990741848501302,0.0011245135683566332,0.000308712521198351,0.9072035800727558,580769,60.42790341377258,0.47298645973205566,1.8287835121154785,62.72967338562012
46,20,Adapter-Only,0.7344481605351171,0.7341264988323812,0.7524731159210205,0.01,0.9993828973713286,0.9994319795512638,0.9993828973713286,0.0021311501041054726,0.0,0.8667546981018549,4497,65.88540768623352,0.0,2.047121047973633,67.93252873420715
46,20,DAEWC,0.7331103678929766,0.7273121246573144,0.6642399430274963,0.01,0.9993828973713286,0.9994319795512638,0.9993828973713286,0.002162232296541333,0.0,0.8633475110143215,85137,65.88540768623352,0.9173569679260254,4.275205612182617,71.07797026634216
46,20,ReplayUpper,0.9672240802675586,0.9672212057387837,0.18636101484298706,0.03,0.9993828973713286,0.9994319795512638,0.9993828973713286,0.0002999326097778976,0.0,0.9833020515550561,580898,0.0,0.0,59.38993811607361,59.38993811607361
46,80,Scratch-Plain,0.9498327759197325,0.9498324167822143,0.6309100985527039,,,,,,,,580898,0.0,0.0,4.102508068084717,4.102508068084717
46,80,Transfer-Plain,0.8608695652173913,0.8608171932123764,0.5264310240745544,0.03,0.9993828973713286,0.988923601249645,0.9878870459693129,0.003837041789665818,0.0114958514020157,0.9243521195908446,580769,60.42790341377258,0.0,3.505445718765259,63.93334913253784
46,80,Transfer-Plain+EWC,0.862876254180602,0.8628347675318404,0.5270169377326965,0.03,0.9993828973713286,0.988923601249645,0.9878870459693129,0.0037821887526661158,0.0114958514020157,0.9253609067505766,580769,60.42790341377258,0.47298645973205566,1.8791003227233887,62.77999019622803
